Шкаф	Обозначение провода	Откуда идет	Куда поступает
1HV118	N1-TL01S02	XT34-b12	XT34-b5
1HV119	0506	XT31-a12	XT31-b1
1HV119	0524	XT3-a12	XT3-b1
1HV119	0525	XT17-a12	XT17-b1
1HV119	0526	XT30-a12	XT30-b1
1HV119	0527	XT4-a12	XT4-b1
1HV119	0528	XT16-a12	XT16-b1
1HV119	A1-TL04D01	XTK1-a1	XTK1-a2
1HV119	A1-TL05D01	XTK14-a1	XTK14-a2
1HV119	A1-UV40D04	XTK28-a1	XTK28-a2
1HV119	N1-TL05S01	XT23-a5	XT25-b12
1HV119	N1-TL05S01	XT25-a12	XT23-a5
1HV119	N1-TL05S01	XT25-b12	XT25-b5
1HV120	0520	XT28-a12	XT28-b1
1HV120	0520-1	XT10-a12	XT10-b1
1HV120	0524	XT1-a12	XT1-b1
1HV120	0525	XT2-a12	XT2-b1
1HV120	0526	XT11-a12	XT11-b1
1HV120	0526-1	XT30-a10	XT22-a4
1HV120	0526-2	XT4-a4	XT12-a10
1HV120	0527	XT19-a12	XT19-b1
1HV120	0528	XT20-a12	XT20-b1
1HV120	0529	XT29-a12	XT29-b1
1HV120	A1-TL47D01	XTK4-a1	XTK4-a2
1HV120	A1-TL48D01	XTK22-a1	XTK22-a2
1HV121	0567	XT11-a12	XT11-b1
1HV121	A1-TL06D01	XTK1-a1	XTK1-a2
1HV121	A1-TL09D01	XTK3-a1	XTK3-a2
1HV121	A1-TL10D01	XTK5-a1	XTK5-a2
1HV121	A1-TL13D01	XTK9-a1	XTK9-a2

















































































































































































































































































































































































































































Шкаф	Обозначение провода	Откуда идет	Куда поступает
1HV19	1HG16_-EH11a-1	XTN06-b2	XTN06-b10
1HV19	1HV60_EAM10	XT10-a7	XT11-a7
1HV19	1HV60_EAM10	XT11-a7	XT12-a7
1HV19	1HV60_EAM10	XT12-a7	XT28-a7
1HV19	1HV60_EAM10	XT28-a7	XT29-a7
1HV19	1HV60_EAM10	XT29-a7	XT30-a7
1HV20	1HG16_+EH11a-1	XT35-a9	XT35-b9
1HV20	1HG16_+EH11a-1	XT35-b10	XT35-b9
1HV20	1HG16_+EH11a-1	XT35-b10	XTN06-a1
1HV20	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV20	1HV20_EAM1	XT10-b9	XT11-b9
1HV20	1HV20_EAM1	XT11-b9	XT12-b9
1HV20	1HV20_EAM1	XT12-b9	XT13-b9
1HV20	1HV20_EAM1	XT13-b9	XT28-b9
1HV20	1HV20_EAM1	XT28-b9	XT29-b9
1HV20	1HV20_EAM1	XT29-b9	XT30-b9
1HV20	1HV20_EAM1	XT30-b9	XT31-b9
1HV20	1HV20_EAM1	XT31-b9	XTN1-a1
1HV20	1HV20_EAM7	XT10-a5	XT11-a5
1HV20	1HV20_EAM7	XT11-a5	XT12-a5
1HV20	1HV20_EAM7	XT12-a5	XT13-a5
1HV20	1HV20_EAM7	XT13-a5	XT14-a5
1HV20	1HV20_EAM7	XT14-a5	XT15-a5
1HV20	1HV20_EAM7	XT15-a5	XT16-a5
1HV20	1HV20_EAM7	XT16-a5	XT17-a5
1HV20	1HV20_EAM7	XT17-a5	XT28-a5
1HV20	1HV20_EAM7	XT28-a5	XT29-a5
1HV20	1HV20_EAM7	XT29-a5	XT30-a5
1HV20	1HV20_EAM7	XT30-a5	XT31-a5
1HV20	1HV20_EAM7	XT31-a5	XTN3-a1
1HV20	1HV22_EAM1	XTK28-a2	XTK29-a2
1HV20	1HV23_EAM1	XTK32-a2	XTK33-a2
1HV20	1HV35_EAM5	XTK21-a2	XTK35-a2
1HV20	1HV43_EAM7	XT14-b9	XT15-b9
1HV20	1HV43_EAM7	XT15-b9	XT16-b9
1HV20	1HV43_EAM7	XT16-b9	XT17-b9
1HV20	1HV43_EAM7	XT17-b9	XTK22-a2
1HV20	1HV44_EAM5	XTK20-a2	XTK34-a2
1HV20	1HV66_EAM7	XTK5-a2	XTK2-b1
1HV21	1HG16_+EH11a-1	XT36-a9	XT36-b9
1HV21	1HG16_+EH11a-1	XT36-b10	XT36-b9
1HV21	1HG16_+EH11a-1	XT36-b10	XTN06-a1
1HV21	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV21	1HV124_EA1	XT18-b9	XT33-b9
1HV21	1HV124_EA1	XT33-b9	XT34-b9
1HV21	1HV124_EA1	XT34-b9	XT35-b9
1HV21	1HV21_EAM1	XT10-b9	XT11-b9
1HV21	1HV21_EAM1	XT11-b9	XT12-b9
1HV21	1HV21_EAM1	XT12-b9	XT13-b9
1HV21	1HV21_EAM1	XT14-a8	XT15-a8
1HV21	1HV21_EAM1	XT15-a8	XT10-b9
1HV21	1HV21_EAM1	XT14-a8	XTN1-a1
1HV21	1HV21_EAM7	XTK5-b1	XTN3-a1
1HV21	1HV21_EAM10	XT10-a5	XT11-a5
1HV21	1HV21_EAM10	XT11-a5	XT12-a5
1HV21	1HV21_EAM10	XT12-a5	XT13-a5
1HV21	1HV21_EAM10	XT13-a5	XT14-b5
1HV21	1HV21_EAM10	XT14-b5	XT15-b5
1HV21	1HV21_EAM10	XT15-b5	XTN3-a10
1HV21	1HV25_EAM9	XTK22-a2	XTK25-a2
1HV21	1HV26_EAM9	XTK23-a2	XTK26-a2
1HV21	1HV42_EAM10	XTK29-a2	XTK32-a2
1HV21	1HV46_EAM10	XTK35-a2	XTK36-a2
1HV22	1HG16_+EH11a-1	XT27-a9	XT27-b10
1HV22	1HG16_+EH11a-1	XT27-b10	XT27-b9
1HV22	1HG16_+EH11a-1	XT27-a9	XTN06-a1
1HV22	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV22	1HV22_EAM1	XT10-b9	XT11-b9
1HV22	1HV22_EAM1	XT11-b9	XT12-b9
1HV22	1HV22_EAM1	XT12-b9	XT13-b9
1HV22	1HV22_EAM1	XT13-b9	XT14-b9
1HV22	1HV22_EAM1	XT14-b9	XT15-b9
1HV22	1HV22_EAM1	XT15-b9	XT16-b9
1HV22	1HV22_EAM1	XT16-b9	XT17-b9
1HV22	1HV22_EAM1	XT17-b9	XTN1-a1
1HV22	1HV22_EAM10	XT10-a5	XT11-a5
1HV22	1HV22_EAM10	XT11-a5	XT12-a5
1HV22	1HV22_EAM10	XT12-a5	XT13-a5
1HV22	1HV22_EAM10	XT13-a5	XT14-a5
1HV22	1HV22_EAM10	XT14-a5	XT15-a5
1HV22	1HV22_EAM10	XT15-a5	XT16-a5
1HV22	1HV22_EAM10	XT16-a5	XT17-a5
1HV22	1HV22_EAM10	XT17-a5	XTN3-a10
1HV22	1HV23_EAM3	XT21-a12	XT21-a7
1HV22	1HV35_EAM5	XTK20-a2	XTK33-a2
1HV22	1HV44_EAM5	XTK18-a2	XTK23-a2
1HV22	1HV60_EAM7	XTK7-b1	XTK8-b1
1HV23	1HG16_+EH11a-1	XT36-a9	XT36-b10
1HV23	1HG16_+EH11a-1	XT36-b10	XT36-b9
1HV23	1HG16_+EH11a-1	XT36-a9	XTN06-a1
1HV23	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV23	1HV23_EAM1	XT10-b9	XT11-b9
1HV23	1HV23_EAM1	XT11-b9	XT12-b9
1HV23	1HV23_EAM1	XT12-b9	XT13-b9
1HV23	1HV23_EAM1	XT13-b9	XT28-b9
1HV23	1HV23_EAM1	XT28-b9	XT29-b9
1HV23	1HV23_EAM1	XT29-b9	XT30-b9
1HV23	1HV23_EAM1	XT30-b9	XT31-b9
1HV23	1HV23_EAM1	XT31-b9	XTN1-a1
1HV23	1HV23_EAM10	XT10-a5	XT11-a5
1HV23	1HV23_EAM10	XT11-a5	XT12-a5
1HV23	1HV23_EAM10	XT12-a5	XT13-a5
1HV23	1HV23_EAM10	XT13-a5	XT28-a5
1HV23	1HV23_EAM10	XT28-a5	XT29-a5
1HV23	1HV23_EAM10	XT29-a5	XT30-a5
1HV23	1HV23_EAM10	XT30-a5	XT31-a5
1HV23	1HV23_EAM10	XT31-a5	XTN3-a10
1HV23	1HV35_EAM5	XTK33-b1	XTK20-a2
1HV23	1HV44_EAM5	XTK18-b1	XTK23-a2
1HV23	1HV60_EAM7	XTK7-b1	XTK8-b1
1HV23	1HV98_EAM7	XT14-a7	XT15-a7
1HV23	1HV98_EAM7	XT15-a7	XT16-a7
1HV23	1HV98_EAM7	XT16-a7	XT32-a7
1HV23	1HV98_EAM7	XT32-a7	XT33-a7
1HV23	1HV98_EAM7	XT33-a7	XT34-a7
1HV24	1HG16_+EH11a-1	XT36-a9	XT36-b10
1HV24	1HG16_+EH11a-1	XT36-b10	XT36-b9
1HV24	1HG16_+EH11a-1	XT36-a9	XTN06-a1
1HV24	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV24	1HV99_EAM7	XT14-a7	XT15-a7
1HV24	1HV99_EAM7	XT15-a7	XT16-a7
1HV24	1HV99_EAM7	XT16-a7	XT32-a7
1HV24	1HV99_EAM7	XT32-a7	XT33-a7
1HV24	1HV99_EAM7	XT33-a7	XT34-a7
1HV25	1HG16_+EH11a-1	XT18-b7	XT9-b7
1HV25	1HG16_+EH11a-1	XT18-b7	XTN06-a1
1HV25	1HG16_+EH11a-1	XT9-b7	XT9-b9
1HV25	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV25	1HV124_EA1	XTK13-b1	XTK31-b1
1HV25	1HV25_EAM1	XT14-b9	XT15-b9
1HV25	1HV25_EAM1	XT15-b9	XT16-b9
1HV25	1HV25_EAM1	XT16-b9	XT17-b9
1HV25	1HV25_EAM1	XT17-b9	XT32-b9
1HV25	1HV25_EAM1	XT32-b9	XT33-b9
1HV25	1HV25_EAM1	XT33-b9	XT34-b9
1HV25	1HV25_EAM1	XT34-b9	XT35-b9
1HV25	1HV25_EAM1	XT35-b9	XTN1-a1
1HV25	1HV25_EAM6	XT10-a5	XT11-a5
1HV25	1HV25_EAM6	XT11-a5	XT12-a5
1HV25	1HV25_EAM6	XT12-a5	XT13-a5
1HV25	1HV25_EAM6	XT13-a5	XT14-a5
1HV25	1HV25_EAM6	XT14-a5	XT15-a5
1HV25	1HV25_EAM6	XT15-a5	XT16-a5
1HV25	1HV25_EAM6	XT16-a5	XT17-a5
1HV25	1HV25_EAM6	XT17-a5	XT28-a5
1HV25	1HV25_EAM6	XT28-a5	XT29-a5
1HV25	1HV25_EAM6	XT29-a5	XT30-a5
1HV25	1HV25_EAM6	XT30-a5	XT31-a5
1HV25	1HV25_EAM6	XT31-a5	XT32-a5
1HV25	1HV25_EAM6	XT32-a5	XT33-a5
1HV25	1HV25_EAM6	XT33-a5	XT34-a5
1HV25	1HV25_EAM6	XT34-a5	XT35-a5
1HV25	1HV25_EAM6	XT35-a5	XTN2-a9
1HV25	1HV35_EAM5	XTK26-a2	XTK27-a2
1HV25	1HV44_EAM5	XTK22-a2	XTK25-a2
1HV25	1HV46_EAM7	XTK14-b1	XTK32-b1
1HV25	1HV98_EAM7	XT18-a1	XT18-b5
1HV26	1HG16_+EH11a-1	XT18-b7	XT9-b7
1HV26	1HG16_+EH11a-1	XT18-b7	XTN06-a1
1HV26	1HG16_+EH11a-1	XT9-b7	XT9-b9
1HV26	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV26	1HV124_EA1	XTK13-b1	XTK31-b1
1HV26	1HV26_EAM1	XT14-b9	XT15-b9
1HV26	1HV26_EAM1	XT15-b9	XT16-b9
1HV26	1HV26_EAM1	XT16-b9	XT17-b9
1HV26	1HV26_EAM1	XT17-b9	XT32-b9
1HV26	1HV26_EAM1	XT32-b9	XT33-b9
1HV26	1HV26_EAM1	XT33-b9	XT34-b9
1HV26	1HV26_EAM1	XT34-b9	XT35-b9
1HV26	1HV26_EAM1	XT35-b9	XTN1-a1
1HV26	1HV26_EAM6	XT10-a5	XT11-a5
1HV26	1HV26_EAM6	XT11-a5	XT12-a5
1HV26	1HV26_EAM6	XT12-a5	XT13-a5
1HV26	1HV26_EAM6	XT13-a5	XT14-a5
1HV26	1HV26_EAM6	XT14-a5	XT15-a5
1HV26	1HV26_EAM6	XT15-a5	XT16-a5
1HV26	1HV26_EAM6	XT16-a5	XT17-a5
1HV26	1HV26_EAM6	XT17-a5	XT28-a5
1HV26	1HV26_EAM6	XT28-a5	XT29-a5
1HV26	1HV26_EAM6	XT29-a5	XT30-a5
1HV26	1HV26_EAM6	XT30-a5	XT31-a5
1HV26	1HV26_EAM6	XT31-a5	XT32-a5
1HV26	1HV26_EAM6	XT32-a5	XT33-a5
1HV26	1HV26_EAM6	XT33-a5	XT34-a5
1HV26	1HV26_EAM6	XT34-a5	XT35-a5
1HV26	1HV26_EAM6	XT35-a5	XTN2-a9
1HV26	1HV26_EL0	XT18-b6	XT9-b6
1HV26	1HV26_EL0	XT9-a8	XT18-b6
1HV26	1HV35_EAM5	XTK26-a2	XTK27-a2
1HV26	1HV44_EAM5	XTK22-a2	XTK25-a2
1HV26	1HV46_EAM7	XTK14-b1	XTK32-b1
1HV26	1HV99_EAM7	XT18-a1	XT18-b5
1HV35	1HV35_EAM5	XT21-b4	XTN1-a2
1HV35	1HV35_EAM5	XTN1-a1	XTN3-a12
1HV35	1HV35_EAM5	XTN1-a4	XTN1-a5
1HV35	1HV35_EAM5	XTN1-a8	XTN1-a9
1HV35	1HV35_EAM5	XTN1-a12	XTN2-a1
1HV35	1HV35_EAM5	XTN2-a4	XTN2-a5
1HV35	1HV35_EAM5	XTN2-a8	XTN2-a9
1HV35	1HV35_EAM5	XTN2-a12	XTN3-a1
1HV35	1HV35_EAM5	XTN3-a3	XTN3-a4
1HV35	1HV35_EAM5	XTN3-a6	XTN3-a7
1HV35	1HV35_EAM5	XTN3-a9	XTN3-a10
1HV35	1HV114_EAM10	XT28-a3	XT29-a3
1HV35	1HV114_EAM10	XT28-a9	XT29-a9
1HV35	1HV114_EAM10	XT28-b10	XT29-b10
1HV35	1HV114_EAM10	XT28-b6	XT29-b6
1HV35	1HV114_EAM10	XT29-a3	XT28-a9
1HV35	1HV114_EAM10	XT29-a9	XT28-b10
1HV35	1HV114_EAM10	XT29-b10	XT28-b6
1HV35	1HV116_EAM10	XT28-a1	XT29-a1
1HV35	1HV116_EAM10	XT28-b5	XT29-b5
1HV35	1HV116_EAM10	XT28-b7	XT29-b7
1HV35	1HV116_EAM10	XT28-b9	XT29-b9
1HV35	1HV116_EAM10	XT29-a1	XT28-b5
1HV35	1HV116_EAM10	XT29-b5	XT28-b7
1HV35	1HV116_EAM10	XT29-b7	XT28-b9
1HV35	1HV35_EL0	XT19-a8	XT19-b6
1HV35	1HV40_EAM9	XT5-a8	XT13-b4
1HV35	1HV40_EAM9	XT13-b4	XT14-a7
1HV36	1HV114_EAM3-8	XTN04-b5	XTN06-b4
1HV36	1HV114_EAM3-8	XTN06-b4	XT36-b9
1HV36	1HV114_EAM3-8	XT36-b5	XT36-b9
1HV36	1HV116_EAM3-1	XT36-b10	XTN04-a1
1HV36	1HV116_EAM3-1	XTN04-a1	XTN06-a6
1HV36	1HV127_EA1	XT5-a9	XT5-b10
1HV36	1HV127_EA1	XT5-a9	XT5-b7
1HV36	1HV127_EA1	XT5-b7	XT5-b9
1HV36	1HV35_EAM5-II	XT11-a4	XT12-a4
1HV36	1HV35_EAM5-II	XT11-a4	XT12-b10
1HV36	1HV35_EAM5-II	XT12-a4	XT11-b10
1HV36	1HV36_EAM3	XT25-b4	XTN1-a9
1HV36	1HV36_EAM6	XT5-a1	XT5-a3
1HV36	1HV36_EAM6	XT5-a3	XT5-b5
1HV36	1HV36_EAM6	XT5-b5	XT5-b6
1HV36	1HV36_EAM6	XTN2-a8	XT5-a1
1HV36	1HV36_EAM9	XT36-b7	XTN3-a8
1HV36	1HV36_EPD1	XT1-a9	XT36-a7
1HV36	1HV44_EAM5-I	XT11-a1	XT12-a1
1HV36	1HV44_EAM5-I	XT11-a1	XT12-b9
1HV36	1HV44_EAM5-I	XT12-a1	XT11-b9
1HV37	1HV103_EAM10	XT19-a9	XT20-a9
1HV37	1HV104_EAM10	XT21-a9	XT22-a9
1HV37	1HV104_EAM10	XT22-a9	XT23-a9
1HV37	1HV104_EAM10	XT23-a9	XT24-a9
1HV37	1HV40_EAM10	XT13-a9	XT14-a9
1HV37	1HV40_EAM10	XT14-a9	XT15-a9
1HV37	1HV40_EAM10	XT15-a9	XT16-a9
1HV37	1HV40_EAM10	XT16-a9	XT17-a9
1HV37	1HV40_EAM10	XT17-a9	XT18-a9
1HV37	1HV40_EAM10	XT18-a9	XT25-a9
1HV37	1HV40_EAM10	XT25-a9	XT7-a9
1HV37	1HV40_EAM10	XT7-a9	XT36-b5
1HV37	1HV42_EAM10	XT10-a9	XT11-a9
1HV37	1HV42_EAM10	XT11-a9	XT12-a9
1HV37	1HV42_EAM10	XT12-a9	XT27-a9
1HV37	1HV42_EAM10	XT36-a3	XT8-a9
1HV37	1HV42_EAM10	XT36-a3	XT10-a9
1HV37	1HV42_EAM10	XT8-a9	XT9-a9
1HV37	1HV42_EAM10	XT9-a9	XTK6-a2
1HV37	1HV43_EAM10	XT1-a9	XT26-a9
1HV37	1HV43_EAM10	XT26-a9	XT2-a9
1HV37	1HV43_EAM10	XT2-a9	XT3-a9
1HV37	1HV43_EAM10	XT3-a9	XT36-a1
1HV37	1HV43_EAM10	XT1-a9	XT4-a9
1HV37	1HV43_EAM10	XT4-a9	XT5-a9
1HV37	1HV43_EAM10	XT5-a9	XTK5-a2
1HV38	1HV42_EAM9	XT1-a1	XT1-b10
1HV38	1HV42_EAM9	XT1-b10	XT1-b9
1HV38	1HV114_EAM3-8	XT36-b9	XTN06-b5
1HV38	1HV116_EAM3-1	XT36-b10	XTN06-a6
1HV39	1HG16_+EH11a-1	XT36-a1	XT36-a3
1HV39	1HG16_+EH11a-1	XT36-a3	XT36-b5
1HV39	1HG16_+EH11a-1	XT36-b5	XTN06-a1
1HV39	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV39	1HV101_EAM7	XT26-b10	XT6-b10
1HV39	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV39	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV39	1HV118_EAM7	XT25-a1	XT5-a1
1HV39	1HV119_EAM7	XT26-a4	XT6-a4
1HV39	1HV21_EAM7	XT24-b7	XT4-b7
1HV39	1HV28_EAM7	XT26-b1	XT6-b1
1HV39	1HV35_EAM5-II	XT24-b1	XT4-b1
1HV39	1HV35_EAM5-II	XT4-b1	XT33-b2
1HV39	1HV35_EAM5-II	XT2-a4	XT2-b10
1HV39	1HV35_EAM5-II	XT2-b10	XT3-b10
1HV39	1HV35_EAM5-II	XT2-a4	XT33-b2
1HV39	1HV38_EAM7	XT26-a1	XT6-a1
1HV39	1HV40_EAM9	XT28-a7	XT29-a7
1HV39	1HV40_EAM9	XT29-a7	XT30-a7
1HV39	1HV42_EAM7	XT24-a4	XT4-a4
1HV39	1HV43_EAM7	XT24-a1	XT4-a1
1HV39	1HV44_EAM5-I	XT24-b10	XT4-b10
1HV39	1HV44_EAM5-I	XT4-b10	XT33-b6
1HV39	1HV44_EAM5-I	XT2-a1	XT2-b9
1HV39	1HV44_EAM5-I	XT2-b9	XT3-b9
1HV39	1HV44_EAM5-I	XT2-a1	XT33-b6
1HV39	1HV46_EAM7	XT25-b7	XT5-b7
1HV39	1HV60_EAM7	XT25-a4	XT5-a4
1HV39	1HV63_EAM7	XT25-b9	XT5-b9
1HV39	1HV66_EAM7	XT25-b10	XT5-b10
1HV39	1HV69_EAM7	XT24-b9	XT4-b9
1HV39	1HV97_EAM7	XT25-b1	XT5-b1
1HV39	1HV98_EAM7	XT26-b9	XT6-b9
1HV39	1HV99_EAM7	XT26-b7	XT6-b7
1HV40	1HG16_+EH11a-1	XT35-a9	XT35-b10
1HV40	1HG16_+EH11a-1	XT35-b10	XT35-b9
1HV40	1HG16_+EH11a-1	XT35-a9	XTN06-a1
1HV40	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV40	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV40	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV40	1HV35_EAM5-II	XT18-a4	XT18-b10
1HV40	1HV35_EAM5-II	XT29-a12	XT18-a4
1HV40	1HV35_EAM5-II	XT20-a4	XT20-b10
1HV40	1HV35_EAM5-II	XT20-b10	XT21-b10
1HV40	1HV35_EAM5-II	XT21-b10	XT22-b10
1HV40	1HV35_EAM5-II	XT22-b10	XT29-a12
1HV40	1HV44_EAM5-I	XT20-a1	XT18-a1
1HV40	1HV44_EAM5-I	XT18-a1	XT29-a2
1HV40	1HV44_EAM5-I	XT29-a2	XT18-b9
1HV40	1HV44_EAM5-I	XT18-b9	XT20-b9
1HV40	1HV44_EAM5-I	XT20-b9	XT21-b9
1HV40	1HV44_EAM5-I	XT21-b9	XT22-b9
1HV41	1HV41_EAM8	XT1-a5	XT4-a5
1HV41	1HV41_EAM8	XT21-a5	XT7-a5
1HV41	1HV41_EAM8	XT21-a5	XTN3-a4
1HV41	1HV41_EAM8	XT4-a5	XT7-a5
1HV42	1HG16_+EH11a-1	XT32-a9	XT32-b10
1HV42	1HG16_+EH11a-1	XT32-b10	XT32-b9
1HV42	1HG16_+EH11a-1	XT32-a9	XTN06-a1
1HV42	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV42	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV42	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV42	1HV35_EAM5-II	XT11-b10	XT12-b10
1HV42	1HV35_EAM5-II	XT12-a4	XT30-a4
1HV42	1HV35_EAM5-II	XT12-b10	XT30-a4
1HV42	1HV44_EAM5-I	XT11-b9	XT12-b9
1HV42	1HV44_EAM5-I	XT12-a1	XT11-b9
1HV42	1HV44_EAM5-I	XT12-a1	XT30-a1
1HV43	1HG16_+EH11a-1	XT36-a9	XT36-b6
1HV43	1HG16_+EH11a-1	XT36-a9	XTN06-a1
1HV43	1HG16_+EH11a-1	XT36-b6	XT36-b7
1HV43	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV43	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV43	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV43	1HV35_EAM5-II	XT20-a4	XT20-b10
1HV43	1HV35_EAM5-II	XT20-b10	XT21-b10
1HV43	1HV44_EAM5-I	XT20-a1	XT20-b9
1HV43	1HV44_EAM5-I	XT20-b9	XT21-b9
1HV44	1HV44_EAM5	XT21-b4	XTN1-a2
1HV44	1HV44_EAM5	XTN1-a1	XTN3-a12
1HV44	1HV44_EAM5	XTN1-a4	XTN1-a5
1HV44	1HV44_EAM5	XTN1-a8	XTN1-a9
1HV44	1HV44_EAM5	XTN1-a12	XTN2-a1
1HV44	1HV44_EAM5	XTN2-a4	XTN2-a5
1HV44	1HV44_EAM5	XTN2-a8	XTN2-a9
1HV44	1HV44_EAM5	XTN2-a12	XTN3-a1
1HV44	1HV44_EAM5	XTN3-a3	XTN3-a4
1HV44	1HV44_EAM5	XTN3-a6	XTN3-a7
1HV44	1HV44_EAM5	XTN3-a9	XTN3-a10
1HV44	1HG16_-EH11a-1	XTN06-b1	XTN06-b10
1HV44	1HV114_EAM10	XT28-a3	XT29-a3
1HV44	1HV114_EAM10	XT28-a9	XT29-a9
1HV44	1HV114_EAM10	XT28-b10	XT29-b10
1HV44	1HV114_EAM10	XT28-b6	XT29-b6
1HV44	1HV114_EAM10	XT29-a3	XT28-a9
1HV44	1HV114_EAM10	XT29-a9	XT28-b10
1HV44	1HV114_EAM10	XT29-b10	XT28-b6
1HV44	1HV116_EAM10	XT28-a1	XT29-a1
1HV44	1HV116_EAM10	XT28-b5	XT29-b5
1HV44	1HV116_EAM10	XT28-b7	XT29-b7
1HV44	1HV116_EAM10	XT28-b9	XT29-b9
1HV44	1HV116_EAM10	XT29-a1	XT28-b5
1HV44	1HV116_EAM10	XT29-b5	XT28-b7
1HV44	1HV116_EAM10	XT29-b7	XT28-b9
1HV44	1HV40_EAM9	XT5-a8	XT13-b4
1HV44	1HV40_EAM9	XT13-b4	XT14-a7
1HV45	1HG16_+EH11a-1	XT36-a9	XT36-b10
1HV45	1HG16_+EH11a-1	XT36-b10	XT36-b9
1HV45	1HG16_+EH11a-1	XT36-a9	XTN06-a1
1HV45	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV45	1HG16_-EH11a-1	XTN06-b2	XTN06-b10
1HV45	1HV46_EAM7	XT16-b9	XT17-b9
1HV45	1HV46_EAM7	XT17-b9	XT18-b9
1HV45	1HV46_EAM7	XT24-a1	XT18-b9
1HV45	1HV46_EAM7	XT24-b1	XT33-b1
1HV45	1HV46_EAM7	XT33-b1	XT16-b9
1HV45	1HV46_EAM8	XT28-b9	XT29-b9
1HV45	1HV46_EAM8	XT29-b9	XT30-b9
1HV45	1HV46_EAM8	XT30-b9	XT33-a1
1HV46	1HG16_+EH11a-1	XT36-a9	XT36-b10
1HV46	1HG16_+EH11a-1	XT36-b10	XT36-b9
1HV46	1HG16_+EH11a-1	XT36-a9	XTN06-a1
1HV46	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV47	1HG16_+EH11a-1	XT36-a3	XT36-b5
1HV47	1HG16_+EH11a-1	XT36-b5	XT36-b6
1HV47	1HG16_+EH11a-1	XT36-b6	XTN06-a1
1HV47	1HG16_+EH11a-1	XTN06-a2	XTN06-a11
1HV47	1HV114_EAM10	XT27-a1	XT27-b6
1HV47	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV47	1HV116_EAM10	XT27-b7	XT27-b9
1HV47	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV47	1HV125_EA1	XT10-b9	XT11-b9
1HV47	1HV125_EA1	XT11-b9	XT12-b9
1HV47	1HV125_EA1	XT12-b9	XT13-b9
1HV47	1HV125_EA1	XT13-b9	XT14-b9
1HV47	1HV125_EA1	XT14-b9	XT15-b9
1HV47	1HV125_EA1	XT27-a11	XT27-a8
1HV47	1HV125_EA1	XT27-a8	XT15-b9
1HV47	1HV47_EAM3	XT20-b4	XTN1-a11
1HV47	1HV47_EAM3	XTN1-a11	XT16-a5
1HV47	1HV47_EAM3	XT16-a5	XT33-b7
1HV47	1HV47_EAM3	XT33-b7	XT33-b9
1HV47	1HV47_EL0	XT16-a12	XT16-b12
1HV47	1HV79_EAM9	XT10-b6	XT11-b6
1HV47	1HV79_EAM9	XT11-b6	XT12-b6
1HV47	1HV79_EAM9	XT12-b6	XT13-b6
1HV47	1HV79_EAM9	XT13-b6	XT14-b6
1HV47	1HV79_EAM9	XT14-b6	XT15-b6
1HV49	1HV114_EAM3-8	XTN6-b4	XT36-b9
1HV49	1HV116_EAM3-1	XTN6-a6	XT36-b10
1HV49	1HV35_EAM5-II	XT2-a4	XT2-b10
1HV49	1HV35_EAM5-II	XT2-b10	XT3-b10
